"","diff","uuid","enum","issue"
"476",-1103.82073333263,"ee1d2428-3ad8-4ce7-8cb1-93906ad6f33d | d34b4fe4-c337-4f32-8816-83b4de259c04","niamey_7","Rien a signalé"
"477",-8.77195000251134,"d34b4fe4-c337-4f32-8816-83b4de259c04 | ae163f98-ab58-4120-b9ca-b32e03d911b4","niamey_7","Rien a signalé"
"478",-11.8724166671435,"ae163f98-ab58-4120-b9ca-b32e03d911b4 | ce598a62-968c-436d-8d42-d1f3a72c8f28","niamey_7","Rien a signalé"
"479",-6.5287833293279,"ce598a62-968c-436d-8d42-d1f3a72c8f28 | 6c5853b6-e19e-4366-b0c7-0c0740702c7e","niamey_7","Rien a signalé"
"480",-8.67681666612625,"6c5853b6-e19e-4366-b0c7-0c0740702c7e | 55ebd595-e02d-48a7-8d35-d51bbc53b1b0","niamey_7","Rien a signalé"
"481",-62.4660333315531,"55ebd595-e02d-48a7-8d35-d51bbc53b1b0 | bf7b271d-8285-4116-89de-350049ba5ac8","niamey_7","Rien a signalé"
"482",114.427833334605,"e497a1a4-8ea6-4cea-b6aa-d7db8a67e5d2 | 5d6f7baa-18cf-4306-9577-035b9fb05a9b","niamey_8","l'enquete a commencé avant la fin de l'enquete precedente"
"483",68.0649666666985,"5d6f7baa-18cf-4306-9577-035b9fb05a9b | 57060d37-7ed8-4fd2-a7be-6b7bd08519d2","niamey_8","l'enquete a commencé avant la fin de l'enquete precedente"
"484",-1164.74123333295,"57060d37-7ed8-4fd2-a7be-6b7bd08519d2 | ea2f4b91-7992-47a1-b2b8-deef3b2d2c5d","niamey_8","Rien a signalé"
"485",34.0083500027657,"ea2f4b91-7992-47a1-b2b8-deef3b2d2c5d | bcda098c-f639-4b0f-ba92-fda66a0ecc5e","niamey_8","l'enquete a commencé avant la fin de l'enquete precedente"
"486",-75.2593666672707,"bcda098c-f639-4b0f-ba92-fda66a0ecc5e | 1f256875-2bea-4c6e-9e3c-b4bd2bdf53b9","niamey_8","Rien a signalé"
"487",-4.37663333415985,"1f256875-2bea-4c6e-9e3c-b4bd2bdf53b9 | d4496956-2093-44b0-855d-95edd0826269","niamey_8","temps entre deux enquetes succesives court"
"488",-1244.74198333422,"d4496956-2093-44b0-855d-95edd0826269 | 9b446238-a5d7-407f-a336-cd4cc2e1b9dd","niamey_8","Rien a signalé"
"489",-8.73399999936422,"9b446238-a5d7-407f-a336-cd4cc2e1b9dd | 72d43aab-c210-4206-84ca-827437fb1214","niamey_8","Rien a signalé"
"490",-62.3182833353678,"72d43aab-c210-4206-84ca-827437fb1214 | 50b89dbe-6ffe-4164-bbbe-ecbc85d4a81b","niamey_8","Rien a signalé"
"491",-60.554183336099,"50b89dbe-6ffe-4164-bbbe-ecbc85d4a81b | 5a7ad84f-d8d6-4ca6-bf29-79d6fc2b8d30","niamey_8","Rien a signalé"
"492",-1164.72593333324,"5a7ad84f-d8d6-4ca6-bf29-79d6fc2b8d30 | 6d562690-5f45-4102-89c4-84e0b02a1dc6","niamey_8","Rien a signalé"
"493",-6.42986666758855,"6d562690-5f45-4102-89c4-84e0b02a1dc6 | 62ef3de1-95c1-470b-8f00-68af69705f86","niamey_8","Rien a signalé"
"494",-15.8265500028928,"62ef3de1-95c1-470b-8f00-68af69705f86 | ce6b294c-04bc-45a1-85ba-4a830bdb979b","niamey_8","Rien a signalé"
"495",-1211.041383334,"ce6b294c-04bc-45a1-85ba-4a830bdb979b | 27be0566-a5de-47a3-b8a0-403850cbc314","niamey_8","Rien a signalé"
"496",-11.6592166662216,"27be0566-a5de-47a3-b8a0-403850cbc314 | 5f6d0c31-ad44-4db0-b13a-a706eff616ea","niamey_8","Rien a signalé"
"497",-56.3034833351771,"5f6d0c31-ad44-4db0-b13a-a706eff616ea | ffd31b0d-616b-4620-81fb-f3bf38ccd630","niamey_8","Rien a signalé"
"498",-7.0340499997139,"ffd31b0d-616b-4620-81fb-f3bf38ccd630 | 81a81b37-f593-4b7e-8259-207381ca8fb9","niamey_8","Rien a signalé"
"499",-1238.52193333308,"81a81b37-f593-4b7e-8259-207381ca8fb9 | dd66bff4-99bc-44c1-8e49-a0d0388c6087","niamey_8","Rien a signalé"
"500",-62.6899666706721,"dd66bff4-99bc-44c1-8e49-a0d0388c6087 | b1e451e9-a0e9-4b86-8e42-121f83a3f403","niamey_8","Rien a signalé"
"501",-5.67423333326975,"b1e451e9-a0e9-4b86-8e42-121f83a3f403 | 81691a20-3414-45c3-91cf-457165787dd2","niamey_8","Rien a signalé"
"502",-52.8447333335876,"81691a20-3414-45c3-91cf-457165787dd2 | c05f27e5-ac05-4f78-b04e-0a3adca75063","niamey_8","Rien a signalé"
"503",-75.2534499963125,"c05f27e5-ac05-4f78-b04e-0a3adca75063 | 138883c8-0c5c-4491-92f9-2a3f7eaec5ab","niamey_8","Rien a signalé"
"504",-0.116949999332428,"1c760fd1-f8a2-4ed6-a1a4-5bfb4e37bfc2 | 5bc27a00-ce09-4d21-b5dd-33ff04e43d9d","niamey_9","temps entre deux enquetes succesives court"
"505",-19.3272166689237,"5bc27a00-ce09-4d21-b5dd-33ff04e43d9d | 1a2f687a-c56a-493b-bb96-9fcb9383fe6d","niamey_9","Rien a signalé"
"506",-1018.54005000194,"1a2f687a-c56a-493b-bb96-9fcb9383fe6d | 9ff2aac4-36fc-4c8c-b934-3f47971451de","niamey_9","Rien a signalé"
"507",-10.4178333322207,"9ff2aac4-36fc-4c8c-b934-3f47971451de | 143e0557-2d7e-42f1-aa9e-e54f2a4d52bd","niamey_9","Rien a signalé"
"508",-72.886483335495,"143e0557-2d7e-42f1-aa9e-e54f2a4d52bd | 34417046-39c6-44ba-8788-e2224885a6b5","niamey_9","Rien a signalé"
"509",-7.12938333352407,"34417046-39c6-44ba-8788-e2224885a6b5 | a9d2796f-b5c7-41c4-8b51-d7dce13b5777","niamey_9","Rien a signalé"
"510",-1243.81163333257,"a9d2796f-b5c7-41c4-8b51-d7dce13b5777 | fb7a62d7-e6b2-4cb6-a8e0-3737772ca2b7","niamey_9","Rien a signalé"
"511",-12.0723666667938,"fb7a62d7-e6b2-4cb6-a8e0-3737772ca2b7 | 8fff406c-dc2a-48ec-8dcb-b843b2ddd9e3","niamey_9","Rien a signalé"
"512",-69.7306333303452,"8fff406c-dc2a-48ec-8dcb-b843b2ddd9e3 | 78b443f3-f99c-4f74-8343-4701526abf51","niamey_9","Rien a signalé"
"513",-6.85010000069936,"78b443f3-f99c-4f74-8343-4701526abf51 | 3d5a4b51-cd56-431e-aece-3403d7f5a2d3","niamey_9","Rien a signalé"
"514",-1138.48031666676,"3d5a4b51-cd56-431e-aece-3403d7f5a2d3 | 78cfa73e-8d9a-40c1-b630-df0faa7c220b","niamey_9","Rien a signalé"
"515",-18.6827166676521,"78cfa73e-8d9a-40c1-b630-df0faa7c220b | 8b71c625-9bb3-49a1-b6fc-c27a6e1da0f4","niamey_9","Rien a signalé"
"516",-17.6400000015895,"8b71c625-9bb3-49a1-b6fc-c27a6e1da0f4 | 0af483cc-00fb-40d8-9579-fd3745a44101","niamey_9","Rien a signalé"
"517",-1298.34966666698,"0af483cc-00fb-40d8-9579-fd3745a44101 | 3bf8ecb9-fc5e-4b26-b362-52311cfd8aa6","niamey_9","Rien a signalé"
"518",-7.89041666984558,"3bf8ecb9-fc5e-4b26-b362-52311cfd8aa6 | a2893545-bf7d-4606-b5bf-247a59e8e23e","niamey_9","Rien a signalé"
"519",-29.6886666695277,"a2893545-bf7d-4606-b5bf-247a59e8e23e | ca36512a-b24c-4d7f-8970-988fb07074e7","niamey_9","Rien a signalé"
"520",-6.74578333298365,"ca36512a-b24c-4d7f-8970-988fb07074e7 | 5638bc85-e6f1-4ff4-bdb1-99c47e364665","niamey_9","Rien a signalé"
"521",-1229.47093333006,"5638bc85-e6f1-4ff4-bdb1-99c47e364665 | 6b53fd52-402b-49dd-a7c0-127b0ede43d2","niamey_9","Rien a signalé"
"522",-5.41661666631699,"6b53fd52-402b-49dd-a7c0-127b0ede43d2 | 27c78759-2315-479b-8694-a0c7983dc8b3","niamey_9","Rien a signalé"
"523",-13.5059166669846,"27c78759-2315-479b-8694-a0c7983dc8b3 | bf5be38f-77c8-4916-9f57-1c16ab3883d3","niamey_9","Rien a signalé"
"524",-5.03718333244324,"bf5be38f-77c8-4916-9f57-1c16ab3883d3 | 3c99b152-1c06-44b2-828f-7fde638c5fd3","niamey_9","Rien a signalé"
"525",-5.91026666561763,"3c99b152-1c06-44b2-828f-7fde638c5fd3 | d994ce4e-7300-43a6-958a-702fa5a2e067","niamey_9","Rien a signalé"
"526",-5.42021666765213,"d994ce4e-7300-43a6-958a-702fa5a2e067 | 794696bc-b67f-45b6-92e1-6ed9088cd8ec","niamey_9","Rien a signalé"
